Book,Chapter,Verse,Content
LUK,24,19,"Що ж таке?"
LUK,24,25,"о безумні і ліниві серцем вірувати всьому, що промовили пророки!"
LUK,24,26,"Чи не мусів се терпіти Христос і ввійти в славу свою?"
LUK,24,36,"Упокій вам."
LUK,24,38,"Чого стрівожились? і чого думки встають у серцях ваших?"
LUK,24,39,"Дивіть ся на руки мої і ноги мої, що се сам я. Дотикайтесь мене й вбачайте; бо дух тіла й костей не має, як бачите, що я маю."
LUK,24,41,"Маєте що їсти тут?"
LUK,24,44,"Оце ж слова, що глаголав я до вас, ще бувши з вами, що мусить справдити ся все, писане в законі Мойсейовому, й пророках, і псальмах про мене."
LUK,24,46,"Що так написано й так треба було терпіти Христу й воскреснути з мертвих третього дня;"
LUK,24,47,"і проповідуватись в імя Його покаянню і відпущенню гріхів між усіма народами, почавши від Єрусалиму."
LUK,24,48,"Ви ж сьвідки сього."
LUK,24,49,"І ось я посилаю обітуваннє Отця мого на вас; ви ж сидіть у городі Єрусалимі, поки одягнетесь силою звиш."
JHN,1,38,"Чого шукаєте?"
JHN,1,39,"Ідіть і подивіть ся."
JHN,1,42,"Ти єси Симон, син Йони; ти назвеш ся Кифа"
JHN,1,43,"Йди слідом за мною."
JHN,1,47,"Ось справді Ізраїлитянин, що в йому підступу нема."
JHN,1,48,"Перш ніж Филип покликав тебе, як був єси під смоківницею, бачив я тебе."
JHN,1,50,"Що сказав тобі: Я бачив тебе під смоківницею, то й віруєш? Більше сього бачити меш."
JHN,1,51,"Істино, істино глаголю вам: Від нині бачити мете небо відкрите, а ангелів Божих, що сходять угору і вниз на Сина чоловічого."
JHN,2,4,"Що мені й тобі, жено? ще не прийшла година моя."
JHN,2,7,"Поналивайте водники водою."
JHN,2,8,"Черпайте тепер, та й несіть до старости."
JHN,2,16,"Візьміть се звідсіля; не робіть дому Отця мого домом торговим."
JHN,2,19,"Зруйнуйте сю церкву, й я за три дні підніму вам її."
JHN,3,3,"Істино, істино глаголю тобі: Коли хто не народить ся звиш, не може видіти царства Божого."
JHN,3,5,"Істино, істино глаголю тобі: Коли хто не родить ся від води й Духа, не може ввійти в царство Боже."
JHN,3,6,"Роджене від тіла — тіло, а роджене від Духа — дух."
JHN,3,7,"Не дивуй ся, що глаголав тобі: Мусите ви народити ся звиш."
JHN,3,8,"Дух, де хоче, дише, й голос його чуєш, та не знаєш, звідкіля виходить, і куди йде; так усякий народжений від Духа."
JHN,3,10,"Ти єси учитель Ізраїлів, і сього не знаєш?"
JHN,3,11,"Істино, істино глаголю тобі: Що те, що знаємо, говоримо, й що бачили, сьвідкуємо; а сьвідкування нашого не приймаєте."
JHN,3,12,"Коли про земне глаголав вам, і не віруєте, — як же, коли скажу вам про небесне, увіруєте?"
JHN,3,13,"І ніхто не зійшов на небо, тільки хто з неба зійшов, Син чоловічий, що на небі."
JHN,3,14,"І, як Мойсей підняв угору гадюку в пустині, так мусить бути піднятий і Син чоловічий,"
JHN,3,15,"щоб кожний віруючий в Него не погиб, а мав життє вічнє."
JHN,3,16,"Так бо полюбив Бог сьвіт, що Сина свого єдинородного дав, щоб кожен, віруючий в Него, не погиб, а мав життє вічнє."
JHN,3,17,"Бо не післав Бог Сина свого на сьвіт, щоб осудив сьвіт, а щоб спас ся Ним сьвіт."
JHN,3,18,"Хто вірує в Него, не осудить ся; хто ж не вірує, уже осуджений; бо не вірував у ймя єдинородного Сина Божого."
JHN,3,19,"Сей же єсть суд, що сьвітло прийшло на сьвіт, а полюбили люде темряву більше ніж сьвітло; були бо лихі їх учинки."
JHN,3,20,"Кожен бо, хто чинить лихе, ненавидить сьвітло, й не йде до сьвітла, щоб не зганено вчинків його."
JHN,3,21,"Хто ж робить правду, йде до сьвітла, щоб виявились його вчинки, бо в Бозї роблені."
JHN,4,7,"Дай мені пити."
JHN,4,10,"Коли б знала дар Божий і хто се говорить тобі: Дай мені пити, ти просила б Його, й дав би тобі води живої."
JHN,4,13,"Всякий, хто пє воду сю забажає знов;"
JHN,4,14,"хто ж напєть ся води, що я дам йому, не забажає до віку; а вода, що дам йому, буде в йому жерелом води, що тече в життє вічнє."
JHN,4,16,"Іди поклич чоловіка твого, та й приходь сюди."
JHN,4,17,"Добре сказала єси, що чоловіка не маєш;"
JHN,4,18,"пять бо чоловіків мала, та й тепер которого маєш, не чоловік тобі; у сьому правду сказала єси."
JHN,4,21,"Жінко, вір мені, що прийде час, коли ні на горі сій, ані в Єрусалимі покланяти метесь ви Отцеві."
JHN,4,22,"Ви кланяєтесь, а чому — не знаєте; ми кланяємось, і чому — знаємо, бо спасеннє від Жидів."
JHN,4,23,"Та прийде час, і вже єсть, що правдиві поклонники поклонять ся Отцеві духом і правдою; Отець бо таких шукає покланяючих ся Йому."
JHN,4,24,"Дух — Бог, і хто покланяєть ся Йому, духом і правдою мусить покланятись."
JHN,4,26,"Се я, що глаголю тобі."
JHN,4,32,"Я маю їжу їсти, котрої ви не знаєте."
JHN,4,34,"Моя їжа, щоб чинити волю Пославшого мене, й скінчити Його діло."
JHN,4,35,"Хиба ви не кажете: Що ще чотирі місяці, та й жнива прийдуть? Ось глаголю вам: Здійміть очі ваші, та погляньте на ниви, що вже пополовіли на жнива."
JHN,4,36,"І приймає жнець плату, й збирає овощ у життє вічнє, щоб і хто сіє радував ся, і хто жне."
JHN,4,37,"Бо у сьому слово правдиве: що инший, хто сіє, а инший, хто жне."
JHN,4,38,"Я післав вас жати, коло чого ви не працювали; инші люде працювали, а ви на працю їх увійшли."
JHN,4,48,"Коли ознак та див не побачите, не увіруєте."
JHN,4,50,"Іди, син твій живий."
JHN,4,53,"Що син твій живий;"
JHN,5,6,"Хочеш одужати?"
JHN,5,8,"Устань, візьми постіль твою, та й ходи!"
JHN,5,11,"Візьми постіль твою, та й ходи."
JHN,5,12,"Візьми постіль твою, та й ходи?"
JHN,5,14,"Оце одужав єси; не гріши більш, щоб гіршого тобі не стало ся."
JHN,5,17,"Отець мій і досі робить і я роблю."
JHN,5,19,"Істино, істино глаголю вам: Не може Син нічого робити від себе, коли не бачить, що Отець те робить: що бо Той робить, те й Син так само робить."
JHN,5,20,"Отець бо любить Сина, і все показує Йому, що сам робить; і більші сих покаже Йому діла, щоб ви дивувались."
JHN,5,21,"Бо, як Отець воскрешає мертвих і оживлює, так і Син, кого хоче, оживлює."
JHN,5,22,"Бо Отець і не судить нікого, а суд увесь дав Синові,"
JHN,5,23,"щоб усі шанували Сина, як шанують Отця. Хто не шанує Сина, не шанує Отця, що післав Його."
JHN,5,24,"Істино, істино глаголю вам: Що, хто слухає слово моє і вірує Пославшому мене, має життє вічнє, і на суд не прийде, а перейде від смерти в життє."
JHN,5,25,"Істино, істино глаголю вам: Що прийде час, і нині єсть, що мертві почують голос Сина Божого, й почувши оживуть."
JHN,5,26,"Бо, як Отець має життє в собі, так дав і Синові життє мати в собі,"
JHN,5,27,"і власть дав Йому і суд чинити; бо Він Син чоловічий."
JHN,5,28,"Не дивуйтесь сьому, бо прийде час, що в гробах почують голос Його,"
JHN,5,29,"і повиходять: которі добро робили, в воскресеннє життя, а которі зло робили, в воскресеннє суду."
JHN,5,30,"Не можу я робити від себе нічого: як чую, суджу; і суд мій праведний; бо не шукаю волі моєї, а волі пославшого мене Отця."
JHN,5,31,"Коли я сьвідкую про себе, сьвідченнє моє не правдиве."
JHN,5,32,"Инший єсть, хто сьвідкує про мене; і я знаю, що правдиве сьвідченнє, котре про мене сьвідкує."
JHN,5,33,"Ви посилали до Йоана, й сьвідкував правді."
JHN,5,34,"Я же не від чоловіка сьвідченнє приймаю, а глаголю се, щоб ви спаслись."
JHN,5,35,"Той був сьвітильник горючий і сьвітючий; ви ж хотіли повеселитись на часину сьвітлом його."
JHN,5,36,"Я ж маю сьвідченнє більше Йоанового: діла бо, що дав мені Отець, щоб їх скінчити, ті діла, що я роблю, сьвідкують про мене, що Отець мене післав."
JHN,5,37,"І пославший мене Отець сам сьвідкував про мене. Ані голосу Його не чули ви ніколи, ані виду Його не бачили;"
JHN,5,38,"і слова Його не маєте пробуваючого в вас; бо кого післав Він, тому ви не віруєте."
JHN,5,39,"Прослідіть писання; бо ви думаєте в них життє вічнє мати; й ті сьвідкують про мене."
JHN,5,40,"Та не хочете прийти до мене, щоб життє мати."
JHN,5,41,"Чести від людей не приймаю."
JHN,5,42,"Та я спізнав вас, що любови Божої не маєте в собі."
JHN,5,43,"Я прийшов в імя Отця мого, і не приймаєте мене. Коли инший прийде в імя своє, того приймете."
JHN,5,44,"Як ви можете вірувати, славу один від одного приймаючи, а слави, що від одного Бога, не шукаєте?"
JHN,5,45,"Не думайте, що я обвинувачу вас перед Отцем: є хто винуватить вас: Мойсей, що на него вповаєте."
JHN,5,46,"Коли б ви вірували Мойсейові, вірували б мені; бо про мене той писав."
JHN,5,47,"Коли ж його писанням не віруєте, як моїм словам вірувати мете?"
JHN,6,5,"Звідкіля купимо хліба, щоб вони попоїли?"
JHN,6,10,"Заставте людей сідати."
JHN,6,12,"Позбирайте останки окрушин, щоб не пропало ніщо."
JHN,6,20,"Се я; не лякайтесь."
JHN,6,26,"Істино, істино глаголю вам: Шукаєте мене не тому, що бачили ознаки, а що їли хліб, та й наситились."
JHN,6,27,"Трудіть ся не для їжи погибаючої, а для їжи, що зостаєть ся в вічнє життє, котру Син чоловічий вам дасть; Сього бо Отець ствердив, Бог."
JHN,6,29,"Се єсть діло Боже, щоб вірувати в Того, кого післав Він."
JHN,6,32,"Істино, істино глаголю вам: Не Мойсей дав вам хліб з неба, а Отець мій дає вам хліб з неба правдивий."
JHN,6,33,"Бо хліб Божий той, що сходить з неба, й життє дає сьвітові."
JHN,6,35,"Я хліб життя, хто приходить до мене, не голодувати ме, і хто вірує в мене, не жаждувати ме ніколи."
JHN,6,36,"Тільки глаголю вам, що й виділи мене, та й не віруєте."
JHN,6,37,"Усе, що дає мені Отець, до мене прийде; а хто приходить до мене, не вижену геть."
JHN,6,38,"Бо зійшов я з неба, не щоб чинити волю мою, а волю Пославшого мене."
JHN,6,39,"Се ж воля пославшого мене Отця, щоб з усього, що дав мені, не погубив я нічого, а воскресив його останнього дня."
JHN,6,40,"Се ж воля пославшого мене, щоб кожен, хто видить Сина й вірує в Него, мав життє вічнє, і я воскрешу його останнього дня."
JHN,6,41,"Я хліб, що зійшов з небес;"
JHN,6,42,"Що з неба зійшов я?"
JHN,6,43,"Не миркайте між собою."
JHN,6,44,"Ніхто не може прийти до мене, коли Отець, пославший мене, не притягне його, й я воскрешу його останнього дня."
JHN,6,45,"Написано в пророків: І будуть усі навчені від Бога. Тим кожен, хто чув від Отця і навчивсь, приходить до мене."
JHN,6,46,"Не то, щоб Отця хто видів, тільки Той, хто від Бога, Той видів Отця."
JHN,6,47,"Істино, істино глаголю вам: Хто вірує в мене, має життє вічнє."
JHN,6,48,"Я хліб життя."
JHN,6,49,"Батьки ваші їли манну в пустині, та й повмирали."
JHN,6,50,"Се хліб, що з неба сходить, щоб, хто їсть Його, не вмер."
JHN,6,51,"Я хліб живий, що з неба зійшов. Коли хто їсть сей хліб, жити ме по вік; а хліб, що я дам, се тіло моє, що я дам за життє сьвіту."
JHN,6,53,"Істино, істино глаголю вам: Як не їсте тіла Сина чоловічого й не пєте Його крові, не маєте життя в собі."
JHN,6,54,"Хто їсть тіло моє і пє мою кров, має життє вічнє, і я воскрешу його останнього дня."
JHN,6,55,"Тіло моє справді єсть їжа, а кров моя справді єсть напиток."
JHN,6,56,"Хто їсть тіло моє і пє кров мою, в мені пробуває, а я в йому."
JHN,6,57,"Як післав мене живий Отець, і я живу Отцем, так і хто їсть мене, й той жити ме мною."
JHN,6,58,"Се хліб, що з неба зійшов. Не як батьки ваші їли манну та й повмирали; хто їсть сей хліб, жити ме по вік."
JHN,6,61,"Се вас блазнить?"
JHN,6,62,"Що ж, коли побачите Сина чоловічого, як входить туди, де перше був?"
JHN,6,63,"Се дух, що оживлює; тіло не годить ся ні на що. Слова, що я глаголю вам, се дух і життє."
JHN,6,64,"Тільки ж є такі між вами, що не вірують."
JHN,6,65,"Тим глаголав вам, що ніхто не може прийти до мене, коли не буде дано йому від Отця мого."
JHN,6,67,"Чи й ви хочете йти?"
JHN,6,70,"Хиба не я вас дванайцятьох вибрав? а один з вас диявол."
JHN,7,6,"Пора моя ще не прийшла; ваша ж пора всякого часу готова."
JHN,7,7,"Не може сьвіт ненавидіти вас, мене ж ненавидить; бо я сьвідкую про него, що діла його лихі."
JHN,7,8,"Ви йдіть на се сьвято; я ще не пійду на те сьвято, бо пора моя ще не сповнилась."
JHN,7,16,"Моя наука не єсть моя, а Пославшого мене."
JHN,7,17,"Коли хто хоче волю Його чинити, знати ме про науку, чи від Бога вона, чи я від себе глаголю."
JHN,7,18,"Хто від себе говорить, слави своєї шукає; хто ж шукає слави Пославшого Його, Той правдивий, і неправди нема в Йому."
JHN,7,19,"Хиба не Мойсей дав вам закон? а ніхто з вас не чинить закону. Чого шукаєте мене вбити?"
JHN,7,21,"Одно діло зробив я, і всі дивуєтесь."
JHN,7,22,"Мойсей дав вам обрізаннє (не, що від Мойсея воно, а від батьків); то й у суботу обрізуєте чоловіка."
JHN,7,23,"Коли обрізаннє приймає чоловік у суботу, щоб не був зламаний закон Мойсеїв, чого на мене ремствуєте, що всього чоловіка уздоровив у суботу?"
JHN,7,24,"Не судіть по виду, а праведний суд судіть."
JHN,7,28,"І мене знаєте, й знаєте, звідкіля я! а від себе не прийшов я, єсть же правдивий Пославший мене, котрого ви не знаєте."
JHN,7,29,"Я ж знаю Його, бо я від Него; й Той мене післав."
JHN,7,33,"Ще малий час я з вами, й пійду до Пославшого мене."
JHN,7,34,"Шукати мете мене, та й не знайдете; й де я, ви не зможете прийти."
JHN,7,36,"Шукати мете мене, та й не знайдете?"
JHN,7,36,"Де я, ви не можете прийти?"
JHN,7,37,"Коли хто жаждує, нехай прийде до мене, та й пє."
JHN,7,38,"Хто вірує в мене, як рече писаннє, ріки води живої з черева його потечуть."
JHN,8,7,"Хто з вас без гріха, нехай первий кине камінь на неї."
JHN,8,10,"Жінко, де ж ті винувателі твої? ніхто тебе не осудив?"
JHN,8,11,"І я тебе не суджу: йди, і більш не гріши."
JHN,8,12,"Я сьвітло сьвіту. Хто йде слідом за мною, не ходити ме в темряві, а мати ме сьвітло життя."
JHN,8,14,"Хоч я сьвідкую про себе, правдиве сьвідченнє моє; бо я знаю, звідкіля я прийшов, і куди йду."
JHN,8,15,"Ви по тілу судите; я не суджу нікого."
JHN,8,16,"Коли ж я суджу, суд мій правдивий; бо я не один, а я й пославший мене Отець."
JHN,8,17,"І в законі ж вашому написано, що двох людей сьвідченнє правдиве."
JHN,8,18,"Я сьвідкую про себе, й сьвідкує про мене пославший мене Отець."
JHN,8,19,"Ні мене не знаєте, ні Отця мого. Коли б мене знали, й Отця мого знали б."
JHN,8,21,"Я йду, й шукати мете мене, і в гріхах ваших повмираєте. Куди ж я йду, ви не можете йти."
JHN,8,22,"Куди я йду, ви не можете йти?"
JHN,8,23,"Ви від нижнього, я від вишнього; ви від сьвіту сього, я не від сьвіту сього."
JHN,8,24,"Тим я сказав вам, що повмираєте в гріхах ваших: коли бо не увіруєте, що се я, повмираєте в гріхах ваших."
JHN,8,25,"Той, що з почину, як і глаголю вам."
JHN,8,26,"Багато маю про вас глаголати й судити; тільки ж Пославший мене правдивий; і я, що чув від Него, се глаголю в сьвіті."
JHN,8,28,"Як знесете вгору Сина чоловічого, тоді зрозумієте, що се я, і що від себе не роблю нічого; тільки, як навчив мене Отець мій, таке глаголю."
JHN,8,29,"І Пославший мене — зо мною; не зоставив мене одного Отець; бо я роблю всякого часу, що подобаєть ся Йому."
JHN,8,31,"Коли пробувати мете у слові моєму, справді ви ученики мої будете,"
JHN,8,32,"і зрозумієте правду, й правда визволить вас."
JHN,8,33,"що вільні будете"
JHN,8,34,"Істино, істино глаголю вам: Що всякий, хто робить гріх, невільник гріха."
JHN,8,35,"Невільник же не пробуває в дому до віку, Син пробуває до віку."
JHN,8,36,"Коли ж Син визволить вас, справді вільними будете."
JHN,8,37,"Знаю, що ви насіннє Авраамове; та шукаєте вбити мене, бо слово моє не містить ся в вас."
JHN,8,38,"Я, що видів ув Отця мого, глаголю; а ви, що виділи в отця вашого, робите."
JHN,8,39,"Коли б ви діти Авраамові були, діла Авраамові робили б."
JHN,8,40,"Тепер же шукаєте вбити мене, чоловіка, що вам правду глаголав, котру чув я від Бога. Сього Авраам не робив."
JHN,8,41,"Ви робите діла отця вашого."
JHN,8,42,"Коли б Бог отець ваш був, любили б ви мене; бо я від Бога вийшов і приходжу, бо не від себе прийшов я, а Він мене післав."
JHN,8,43,"Чом бесіди моєї не розумієте? Бо не можете слухати слова мого."
JHN,8,44,"Ви від отця диявола, й хотіння отця вашого диявола хочете робити. Той був душогубцем з почину, й в правді не встояв; бо нема правди в йому. Коли говорить брехню, із свого говорить; бо він брехун і отець її."
JHN,8,45,"А що я правду глаголю, не віруєте мені."
JHN,8,46,"Хто з вас докорить мені за гріх? Коли ж правду глаголю, чому ви не віруєте мені?"
JHN,8,47,"Хто від Бога, слова Божі слухає. Тому ви не слухаєте, що ви не від Бога."
JHN,8,49,"Я біса не маю, а шаную Отця мого; ви ж не шануєте мене."
JHN,8,50,"Я ж не шукаю моєї слави; єсть, хто шукає й судить."
JHN,8,51,"Істино, істино глаголю вам: Коли хто слово моє хоронити ме, смерти не побачить по вік."
JHN,8,52,"Коли хто слово моє хоронити ме, не вкусить смерти по вік."
JHN,8,54,"Коли я прославляю себе, слава моя ніщо. Єсть Отець мій, що прославляє мене, про котрого ви кажете, що Він Бог ваш."
JHN,8,55,"І не пізнали Його; я ж знаю Його. А коли я скажу, що не знаю Його, буду подобний вам ложник. Ні, знаю Його, й слово Його хороню."
JHN,8,56,"Авраам, отець ваш, рад був видіти день мій; та він увидів, і зрадів."
JHN,8,58,"Істино, істино глаголю вам: Перш ніж Авраамові бути, я був."
JHN,9,3,"Ні він не згрішив, ні родителі його, тільки щоб явились діла Божі на йому."
JHN,9,4,"Мені треба робити діла Пославшого мене, поки дня: прийде ніч; тоді ніхто не зможе робити."
JHN,9,5,"Доки я в сьвіті, я сьвітло сьвітові."
JHN,9,7,"Іди, вмий ся в купелі Силоамській"
JHN,9,11,"Іди до Силоамської купелі та вмий ся."
JHN,9,35,"Ти віруєш у Сина Божого?"
JHN,9,37,"І видів єси Його, й хто говорить з тобою, се Він."
JHN,9,39,"На суд я в сьвіт сей прийшов, щоб которі не бачять, почали бачити, й щоб которі бачять, сліпими робились."
JHN,9,41,"Коли б сліпі були, не мали б гріха; тепер же кажете: Що бачимо; тим гріх ваш остаєть ся."
JHN,10,1,"Істино, істино глаголю вам: Хто не ввіходить дверима в кошару, а перелазить де инде, той злодій і розбійник."
JHN,10,2,"Хто ж увіходить дверима, той пастир вівцям."
JHN,10,3,"Тому воротар одчиняє, і вівці голосу його слухають, і свої вівці кличе по імени, і виводить їх."
JHN,10,4,"І як вижене вівці свої, ійде поперед них, а вівці ійдуть слідом за ним, бо знають голос його."
JHN,10,5,"За чужим же не пійдуть, а втікати муть від него, бо не знають голосу чужих."
JHN,10,7,"Істино, істино глаголю вам: Що я двері вівцям."
JHN,10,8,"Всі, скільки прийшло їх перше мене, злодії і розбійники; тільки ж не послухали їх вівці."
JHN,10,9,"Я — двері: мною коли хто ввійде, спасеть ся, і входити ме, й виходити ме, і знайде пашу."
JHN,10,10,"Злодій не приходить, як тільки щоб украсти, і вбити, й погубити. Я прийшов, щоб життє мали, й надто мали."
JHN,10,11,"Я пастир добрий: пастир добрий душу свою кладе за вівці."
JHN,10,12,"Наймит же й хто не пастир, що не його вівці, бачить вовка йдучого, та й кидає вівці, та й утікає; а вовк хапа їх, і розсипає вівці."
JHN,10,13,"Наймит же втікає, бо він наймит, і не журить ся про вівці."
JHN,10,14,"Я пастир добрий, і знаю моїх, і знають мене мої."
JHN,10,15,"Яко ж знає мене Отець, так і я знаю Отця, і душу мою кладу за вівці."
JHN,10,16,"І инші вівці маю, що не сієї кошари; і тих я мушу привести, й голос мій почують, і буде одно стадо, й один пастир."
JHN,10,17,"За те Отець мене любить, що я кладу душу мою, щоб знов прийняти її."
JHN,10,18,"Ніхто не бере її від мене, а я кладу її від себе. Маю власть положити її, і маю власть знов прийняти її. Сю заповідь прийняв я від Отця мого."
JHN,10,25,"Я казав вам, та й не віруєте. Діла, що я роблю в імя Отця мого, сі сьвідкують про мене."
JHN,10,26,"Та ви не віруєте, бо ви не з овець моїх, як я казав вам."
JHN,10,27,"Вівці мої голосу мого слухають, і я знаю їх, і вони йдуть слідом за мною."
JHN,10,28,"І я життє вічнє даю їм; і не погинуть до віку, й не вихопить їх ніхто з рук моїх."
JHN,10,29,"Отець мій, що дав мені, більший усіх, і ніхто не здоліє вихопити їх із рук Отця мого."
JHN,10,30,"Я і Отець одно."
JHN,10,32,"Багато добрих діл явив я від Отця мого. За которе з тих діл каменуєте мене?"
JHN,10,34,"Хиба не написано в законі вашому: Я сказав, ви боги?"
JHN,10,35,"Коли тих назвав богами, до кого слово Боже було, та й не може поламатись писаннє, —"
JHN,10,36,"то як же про Того, кого Отець осьвятив і післав у сьвіт, ви кажете: Що хулиш, бо сказав: Я Син Божий?"
JHN,10,37,"Коли я не роблю діл Отця мого, не йміть віри мені."
JHN,10,38,"Коли ж роблю, а ви мені не віруєте, то ділам віруйте, щоб ви знали й вірували, що в мені Отець, і я в Йому."
JHN,11,4,"Ся болість не на смерть, а про славу Божу, щоб прославивсь Син Божий через неї."
JHN,11,7,"Ходім знов у Юдею."
JHN,11,9,"Хиба не дванайцять годин у дні? Коли хто ходить у день, не спотикаєть ся, бо сьвітло сьвіта сього бачить."
JHN,11,10,"Коли ж хто ходить поночі, спотикаєть ся, бо нема сьвітла в йому."
JHN,11,11,"Лазар, друг наш, заснув; та я пійду, щоб розбудити його."
JHN,11,14,"Лазар умер."
JHN,11,15,"І я радуюсь задля вас, що не був там, щоб ви увірували. Та ходімо до него."
JHN,11,23,"Воскресне брат твій."
JHN,11,25,"Я воскресеннє і життє. Хто вірує в мене, коли й умре, жити ме."
JHN,11,26,"І всякий, хто живе й вірує в мене, не вмре по вік. Чи віруєш сьому?"
JHN,11,34,"Де положили його?"
JHN,11,39,"Зніміть каменя."
JHN,11,40,"Чи не казав я тобі, що, коли вірувати меш, побачиш славу Божу?"
JHN,11,41,"Отче, дякую Тобі, що почув єси мене."
JHN,11,42,"Я ж знав, що всякого часу мене чуєш, тільки задля народу, що навколо стоїть, сказав, щоб увірували, що Ти мене післав."
JHN,11,43,"Лазаре, вийди!"
JHN,11,44,"Розвяжіть його й пустіть, нехай іде."
JHN,12,7,"Остав її; на день похорону мого приховала се."
JHN,12,8,"Вбогих бо маєте всякого часу з собою, мене ж не всякого часу маєте."
JHN,12,23,"Прийшла година, щоб прославив ся Син чоловічий."
JHN,12,24,"Істино, істино глаголю вам: Коли зерно пшеничне, впавши на землю, не вмре, то одно зостаєть ся; коли ж умре, то багато овощу приносить."
JHN,12,25,"Хто любить душу свою, погубить її; а хто ненавидить душу свою в сьвіті сьому, на вічнє життє збереже її."
JHN,12,26,"Коли мені служить хто, нехай іде слідом за мною; і де я, там і слуга мій буде. І коли хто мені служить, пошанує його Отець."
JHN,12,27,"Тепер же душа моя стрівожилась, і що мені казати? Отче, спаси мене від години сієї; тільки ж для сього прийшов я на годину сю."
JHN,12,28,"Отче, прослав імя Твоє!"
JHN,12,30,"Сей голос роздавсь не ради мене, а ради вас."
JHN,12,31,"Тепер суд сьвіту сьому: тепер князь сьвіту сього проженеть ся геть."
JHN,12,32,"І я, як буду піднятий від землі, всіх притягну до себе."
JHN,12,34,"що треба угору піднятись Синові чоловічому"
JHN,12,35,"Ще малий час сьвітло з вами. Ходіть, доки сьвітло маєте, щоб темрява вас не захопила; а хто ходить у темряві, не знає, куди йде."
JHN,12,36,"Доки сьвітло маєте, віруйте в сьвітло, щоб синами сьвітла стали ся."
JHN,12,44,"Хто вірує в мене, не в мене вірує, а в Пославшого мене."
JHN,12,45,"І хто видить мене, видить Пославшого мене."
JHN,12,46,"Я сьвітлом у сьвіт прийшов, щоб усякий, хто вірує в мене, в темряві не пробував."
JHN,12,47,"І коли хто слухає слова мої, та й не вірує, я не суджу його; бо я прийшов, не щоб судити сьвіт, а щоб спасти сьвіт."
JHN,12,48,"Хто цураєть ся мене, й не приймає словес моїх, має собі суддю: слово, що я глаголав, воно судити ме його останнього дня."
JHN,12,49,"Бо я не від себе глаголав, а пославший мене Отець, Він мені заповідь дав, що промовляти і що глаголати."
JHN,12,50,"І я знаю, що Його заповідь життє вічнє. Що ж промовляю я, яко ж глаголав мені Отець, так промовляю."
JHN,13,7,"Що я роблю, ти не знаєш тепер, зрозумієш же опісля."
JHN,13,8,"Як не обмию тебе, не мати меш части зо мною."
JHN,13,10,"Обмитому не треба, як тільки ноги мити, а чистий увесь. І ви чисті, та не всі."
JHN,13,11,"Не всі ви чисті."
JHN,13,12,"Чи знаєте, що зробив я вам?"
JHN,13,13,"Ви звете мене Учителем і Господом, і добре кажете, се бо я."
JHN,13,14,"Коли ж я помив вам ноги, Господь і Учитель, то й ви повинні один одному обмивати ноги."
JHN,13,15,"Приклад бо дав вам, і як я зробив вам, і ви робіть."
JHN,13,16,"Істино, істино глаголю вам: Не єсть слуга більший пана свого, ані посланець більший пославшого його."
JHN,13,17,"Коли се знаєте, то блаженні ви, коли робити мете се."
JHN,13,18,"Не про всіх вас глаголю: я знаю кого вибрав; та щоб писаннє справдилось: Хто їсть зо мною хліб, підняв на мене пяту свою."
JHN,13,19,"Від нині глаголю вам, перше ніж стало ся, щоб, як станеть ся, увірували, що се я."
JHN,13,20,"Істино, істино глаголю вам: Хто приймає, коли я кого пішлю, мене приймає; а хто мене приймає, приймає Пославшого мене."
JHN,13,21,"Істино, істино глаголю вам, що один із вас ізрадить мене."
JHN,13,26,"Той, кому я, умочивши кусок, подам."
JHN,13,27,"Що робиш, роби швидко."
JHN,13,31,"Тепер прославив ся Син чоловічий, й Бог прославив ся в Йому."
JHN,13,32,"Коли Бог прославив ся в Йому, то Бог прославить і Його в собі, і скоро прославить Його."
JHN,13,33,"Дітки! ще короткий час я з вами. Шукати мете мене, і яко ж казав я Жидам: Що, куди йду я, ви не можете йти, і вам глаголю тепер."
JHN,13,34,"Заповідь нову даю вам: щоб любили один одного. Як я любив вас, щоб і ви любили один одного."
JHN,13,35,"По сьому знати муть усі, що ви мої ученики, коли любов мати мете один до одного."
JHN,13,36,"Куди йду, не можеш тепер за мною йти; опісля ж пійдеш за мною."
JHN,13,38,"Душу твою за мене положиш? Істино, істино глаголю тобі: не запіє півень, доки мене відречеш ся тричі."
JHN,14,1,"Нехай не трівожить ся серце ваше. Віруйте в Бога і в мене віруйте."
JHN,14,2,"В дому Отця мого осель багато. Коли б ні, сказав би вам: Ійду наготовити місце вам."
JHN,14,3,"І, як пійду та наготовлю вам місце, знов прийду й прийму вас до себе, щоб де я, і ви були."
JHN,14,4,"А куди я йду, знаєте, й дорогу знаєте."
JHN,14,6,"Я дорога й правда, й життє: ніхто не приходить до Отця, як тільки мною."
JHN,14,7,"Коли б знали мене, й Отця мого знали б; і від нині знаєте Його, й виділи Його."
JHN,14,9,"Стілький час я з вами, й не пізнав єси мене, Филипе? Хто видів мене, видів Отця; як же ти кажеш: Покажи нам Отця?"
JHN,14,10,"Хиба не ймеш віри, що я в Отці і Отець у мені? Слова, що я промовляю вам, від себе не промовляю; Отець же, що в мені пробуває, Той робить діла."
JHN,14,11,"Віруйте мені, що я в Отці і Отець у мені; коли ж ні, задля діл самих віруйте мені."
